Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?,Final?,FetchDate,Ticker
2026-03-31 03:00:00,50.0699996948,50.2599983215,49.5499992371,50.1699981689,11503500,0,0,False,False,1774965908226,PETR4.SA
2026-03-31 03:00:00,80.7399978638,81.4000015259,80.5899963379,81.3399963379,3119000,0,0,False,False,1774965910597,VALE3.SA
2026-03-31 03:00:00,42.2900009155,42.5499992371,42.1500015259,42.4000015259,2720000,0,0,False,False,1774965912946,ITUB4.SA
2026-03-31 03:00:00,18.7999992371,18.9400005341,18.7399997711,18.7999992371,3755700,0,0,False,False,1774965915561,BBDC4.SA
2026-03-31 03:00:00,49.5699996948,50.3300018311,49.4199981689,50.0800018311,1519800,0,0,False,False,1774965918678,WEGE3.SA
2026-03-31 03:00:00,22.7199993134,23.0200004578,22.6399993896,22.7399997711,4096600,0,0,False,False,1774965949386,BBAS3.SA
2026-03-31 03:00:00,15.0,15.1800003052,14.9399995804,15.1300001144,2166700,0,0,False,False,1774965952079,ABEV3.SA
