Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?,Final?,FetchDate,Ticker
2026-03-30 03:00:00,49.75,50.6899986267,49.4900016785,49.6699981689,51326100,0,0,False,False,1774914604062,PETR4.SA
2026-03-30 03:00:00,80.25,81.0599975586,79.2900009155,79.5,18749900,0,0,False,False,1774914615476,VALE3.SA
2026-03-30 03:00:00,42.0,42.0600013733,41.2299995422,41.5999984741,18378600,0,0,False,False,1774914618288,ITUB4.SA
2026-03-30 03:00:00,18.7700004578,18.7900009155,18.3799991608,18.4699993134,32425900,0,0,False,False,1774914621123,BBDC4.SA
2026-03-30 03:00:00,48.7599983215,49.7599983215,48.3800010681,49.0499992371,8671300,0,0,False,False,1774914623997,WEGE3.SA
2026-03-30 03:00:00,22.8999996185,23.0699996948,22.3199996948,22.3999996185,23491700,0,0,False,False,1774914626868,BBAS3.SA
2026-03-30 03:00:00,14.8500003815,14.9200000763,14.7299995422,14.8400001526,18146700,0,0,False,False,1774914629717,ABEV3.SA
